"Date","Price","Open","High","Low","Vol.","Change %"
"07/03/2020","41.16","41.03","41.70","40.91","190.26K","0.34%"
"07/02/2020","41.02","41.78","41.88","40.35","274.51K","-1.82%"
"07/01/2020","41.78","41.13","42.00","40.99","189.82K","1.51%"
"06/30/2020","41.16","41.92","42.04","40.80","170.76K","-1.70%"
"06/29/2020","41.87","41.37","42.26","40.61","323.51K","1.16%"
"06/28/2020","41.39","41.05","42.03","40.50","169.07K","0.80%"
"06/27/2020","41.06","43.09","43.10","39.40","301.37K","-4.71%"
"06/26/2020","43.09","42.33","43.52","41.38","348.40K","1.72%"
"06/25/2020","42.36","42.65","42.98","41.72","246.29K","-0.70%"
"06/24/2020","42.66","44.17","44.64","42.25","356.81K","-3.44%"
"06/23/2020","44.18","44.33","44.48","43.91","219.44K","-0.29%"
"06/22/2020","44.31","43.00","44.65","42.95","281.74K","3.05%"
"06/21/2020","43.00","43.64","43.82","42.93","159.66K","-1.31%"
"06/20/2020","43.57","42.82","43.84","42.42","202.43K","1.59%"
"06/19/2020","42.89","43.38","43.65","42.74","304.86K","-1.29%"
"06/18/2020","43.45","44.08","44.21","42.90","193.51K","-1.41%"
"06/17/2020","44.07","43.92","44.95","43.03","324.89K","0.41%"
"06/16/2020","43.89","43.74","44.17","43.39","215.56K","0.37%"
"06/15/2020","43.73","44.02","44.08","41.87","355.28K","-0.73%"
"06/14/2020","44.05","45.10","45.10","43.62","170.08K","-2.31%"
"06/13/2020","45.09","44.71","45.19","44.31","151.58K","0.85%"
"06/12/2020","44.71","43.22","45.31","42.84","237.91K","3.26%"
"06/11/2020","43.30","46.67","46.86","42.16","537.68K","-7.14%"
"06/10/2020","46.63","45.89","47.07","45.68","319.61K","1.63%"
"06/09/2020","45.88","46.48","46.76","45.42","219.75K","-1.10%"
"06/08/2020","46.39","46.64","46.77","45.96","220.40K","-0.49%"
"06/07/2020","46.62","46.79","46.96","45.24","306.22K","-0.36%"
"06/06/2020","46.79","46.60","47.17","46.23","226.47K","-0.04%"
"06/05/2020","46.81","47.46","47.94","46.64","400.97K","-1.39%"
"06/04/2020","47.47","47.17","48.09","46.37","471.87K","0.68%"
"06/03/2020","47.15","45.99","47.46","45.44","427.97K","2.37%"
"06/02/2020","46.06","48.25","49.95","44.67","921.07K","-4.54%"
"06/01/2020","48.25","45.59","48.79","45.37","598.79K","5.81%"
"05/31/2020","45.60","47.80","47.80","45.22","494.16K","-4.40%"
"05/30/2020","47.70","44.48","47.87","44.19","589.98K","7.22%"
"05/29/2020","44.49","44.76","45.25","44.19","298.90K","-0.56%"
"05/28/2020","44.74","43.84","44.87","43.20","291.23K","2.08%"
"05/27/2020","43.83","42.27","44.00","42.24","282.79K","3.69%"
"05/26/2020","42.27","42.94","43.06","41.81","218.68K","-1.65%"
"05/25/2020","42.98","42.06","43.31","41.83","251.77K","1.87%"
"05/24/2020","42.19","43.79","44.54","42.19","359.47K","-3.83%"
"05/23/2020","43.87","44.25","44.73","43.68","237.49K","-0.81%"
"05/22/2020","44.23","42.71","44.65","42.40","398.44K","3.58%"
"05/21/2020","42.70","44.23","44.60","41.78","504.67K","-3.46%"
"05/20/2020","44.23","45.71","46.12","43.38","546.35K","-3.22%"
"05/19/2020","45.70","45.34","45.79","44.13","375.87K","0.84%"
"05/18/2020","45.32","43.71","46.51","43.66","694.37K","3.75%"
"05/17/2020","43.68","43.24","44.45","43.10","344.60K","0.92%"
"05/16/2020","43.28","42.77","43.84","42.52","435.94K","1.29%"
"05/15/2020","42.73","43.96","44.13","42.09","469.17K","-2.82%"
"05/14/2020","43.97","43.20","44.32","42.37","507.16K","1.83%"
"05/13/2020","43.18","42.11","43.73","41.96","404.51K","2.37%"
"05/12/2020","42.18","41.49","42.78","41.32","601.03K","1.47%"
"05/11/2020","41.57","42.15","42.87","39.57","953.82K","-1.26%"
"05/10/2020","42.10","46.95","46.95","39.41","1.40M","-10.37%"
"05/09/2020","46.97","47.68","49.10","46.90","656.20K","-1.59%"
"05/08/2020","47.73","47.40","48.41","46.37","631.88K","0.76%"
"05/07/2020","47.37","44.80","48.14","44.48","796.11K","5.24%"
"05/06/2020","45.01","46.54","47.51","44.81","465.86K","-3.41%"
"05/05/2020","46.60","47.00","47.74","45.76","414.79K","-0.77%"
"05/04/2020","46.96","48.09","48.15","45.19","693.37K","-2.39%"
"05/03/2020","48.11","49.18","49.95","46.87","566.88K","-2.22%"
"05/02/2020","49.20","46.94","49.53","46.73","409.07K","4.53%"
"05/01/2020","47.07","46.31","48.19","46.31","500.03K","1.53%"
"04/30/2020","46.36","48.75","50.77","45.70","1.40M","-4.92%"
"04/29/2020","48.76","45.80","49.80","45.68","1.20M","6.67%"
"04/28/2020","45.71","44.49","46.11","43.43","589.91K","2.77%"
"04/27/2020","44.48","44.57","45.18","43.29","443.56K","-0.07%"
"04/26/2020","44.51","44.32","45.29","43.83","485.59K","0.32%"
"04/25/2020","44.37","44.55","45.55","43.90","555.61K","-0.25%"
"04/24/2020","44.48","42.95","44.98","42.86","623.64K","3.51%"
"04/23/2020","42.97","41.82","43.90","40.99","640.14K","2.77%"
"04/22/2020","41.81","40.56","42.25","40.29","463.09K","2.98%"
"04/21/2020","40.60","40.20","41.31","40.02","346.86K","0.84%"
"04/20/2020","40.26","42.21","43.20","39.66","543.59K","-4.66%"
"04/19/2020","42.23","44.17","44.27","41.80","456.20K","-4.26%"
"04/18/2020","44.11","42.17","44.38","42.04","497.22K","4.58%"
"04/17/2020","42.18","42.57","42.99","41.64","407.07K","-0.87%"
"04/16/2020","42.55","39.10","43.68","37.96","913.07K","8.46%"
"04/15/2020","39.23","41.13","41.72","39.15","460.36K","-4.80%"
"04/14/2020","41.21","41.29","41.84","40.52","420.84K","-0.02%"
"04/13/2020","41.22","41.96","41.96","39.72","744.94K","-1.93%"
"04/12/2020","42.03","42.56","43.57","41.84","498.55K","-1.18%"
"04/11/2020","42.53","42.28","43.11","41.44","382.33K","0.64%"
"04/10/2020","42.26","46.21","46.38","40.89","785.34K","-8.69%"
"04/09/2020","46.28","46.42","46.84","44.71","400.87K","-0.58%"
"04/08/2020","46.55","44.79","47.19","44.30","500.06K","3.93%"
"04/07/2020","44.79","45.03","47.61","43.82","808.57K","-0.53%"
"04/06/2020","45.03","40.31","45.03","40.31","721.14K","11.65%"
"04/05/2020","40.33","40.74","40.98","39.89","231.04K","-0.93%"
"04/04/2020","40.71","40.42","41.03","39.99","362.58K","0.57%"
"04/03/2020","40.48","39.87","41.22","39.64","463.45K","1.45%"
"04/02/2020","39.90","39.30","42.57","39.02","701.66K","1.76%"
"04/01/2020","39.21","39.11","39.39","37.18","489.80K","0.33%"
"03/31/2020","39.08","38.82","39.30","38.44","378.43K","0.46%"
"03/30/2020","38.90","37.26","39.55","37.11","432.75K","4.82%"
"03/29/2020","37.11","38.95","39.11","37.01","402.08K","-4.43%"
"03/28/2020","38.83","37.90","39.40","36.64","624.34K","2.13%"
"03/27/2020","38.02","40.44","41.07","37.94","481.71K","-5.87%"
"03/26/2020","40.39","39.38","40.45","38.48","415.57K","3.11%"
"03/25/2020","39.17","40.48","40.89","38.19","577.41K","-3.43%"
"03/24/2020","40.56","38.95","40.88","38.26","593.69K","4.19%"
"03/23/2020","38.93","35.31","39.79","35.00","860.02K","9.88%"
"03/22/2020","35.43","38.24","39.68","35.04","714.40K","-7.57%"
"03/21/2020","38.33","38.11","39.69","36.39","667.29K","0.66%"
"03/20/2020","38.08","39.02","43.45","34.14","1.57M","-2.18%"
"03/19/2020","38.93","34.84","40.70","34.04","1.34M","12.16%"
"03/18/2020","34.71","34.25","34.78","32.41","1.04M","1.43%"
"03/17/2020","34.22","33.23","35.76","32.46","945.28K","3.48%"
"03/16/2020","33.07","36.38","36.38","29.40","1.62M","-9.17%"
"03/15/2020","36.41","34.40","38.57","34.05","1.04M","5.75%"
"03/14/2020","34.43","37.51","37.64","33.90","1.18M","-8.11%"
"03/13/2020","37.47","30.60","39.80","24.00","3.44M","25.78%"
"03/12/2020","29.79","48.63","48.74","28.83","2.24M","-38.60%"
"03/11/2020","48.52","50.26","50.73","45.61","800.09K","-3.33%"
"03/10/2020","50.19","50.40","51.35","49.08","728.48K","-0.61%"
"03/09/2020","50.50","51.19","52.24","46.72","1.43M","-0.96%"
"03/08/2020","50.99","60.32","60.32","50.69","944.99K","-15.69%"
"03/07/2020","60.48","63.34","63.84","60.02","444.27K","-4.32%"
"03/06/2020","63.21","61.95","63.76","61.29","469.53K","1.85%"
"03/05/2020","62.06","60.37","63.20","60.37","557.06K","2.82%"
"03/04/2020","60.36","61.11","61.77","58.93","424.29K","-1.07%"
"03/03/2020","61.01","61.39","62.36","59.57","640.94K","-0.67%"
"03/02/2020","61.42","57.66","62.21","57.30","661.07K","6.35%"
"03/01/2020","57.75","58.02","60.24","56.25","634.06K","-0.59%"
"02/29/2020","58.09","60.03","61.57","58.02","506.91K","-2.99%"
"02/28/2020","59.88","61.79","63.31","57.00","1.07M","-2.95%"
"02/27/2020","61.70","60.40","64.92","57.29","1.11M","2.07%"
"02/26/2020","60.45","70.99","72.12","57.80","1.52M","-14.92%"
"02/25/2020","71.05","75.66","76.01","69.88","777.95K","-6.01%"
"02/24/2020","75.59","79.54","79.67","71.85","936.84K","-5.19%"
"02/23/2020","79.73","74.73","79.90","74.70","665.53K","6.61%"
"02/22/2020","74.79","73.23","76.71","72.34","651.49K","2.09%"
"02/21/2020","73.26","69.44","75.18","68.58","627.14K","5.53%"
"02/20/2020","69.42","70.56","72.24","66.14","731.35K","-1.82%"
"02/19/2020","70.71","77.12","79.01","68.18","543.85K","-8.36%"
"02/18/2020","77.16","73.55","78.86","70.19","713.63K","5.27%"
"02/17/2020","73.30","74.38","75.45","68.63","738.24K","-1.99%"
"02/16/2020","74.79","76.61","80.72","67.93","998.21K","-2.54%"
"02/15/2020","76.74","83.20","83.47","75.16","704.59K","-7.70%"
"02/14/2020","83.14","80.55","83.78","78.73","523.51K","3.11%"
"02/13/2020","80.63","81.15","84.19","77.16","1.05M","-0.62%"
"02/12/2020","81.13","76.57","82.70","76.57","771.58K","6.08%"
"02/11/2020","76.48","74.01","77.33","72.64","556.96K","3.35%"
"02/10/2020","74.00","76.98","77.41","72.34","709.81K","-3.91%"
"02/09/2020","77.01","76.53","78.38","75.09","475.69K","0.47%"
"02/08/2020","76.65","74.32","77.80","71.63","647.82K","3.18%"
"02/07/2020","74.29","73.63","75.42","72.96","542.43K","0.98%"
"02/06/2020","73.57","72.60","75.02","70.96","715.18K","1.36%"
"02/05/2020","72.58","68.06","73.40","67.65","646.78K","6.59%"
"02/04/2020","68.09","69.63","70.41","66.68","487.05K","-2.28%"
"02/03/2020","69.68","69.86","72.87","68.63","689.24K","-0.51%"
"02/02/2020","70.04","70.68","73.33","67.83","818.33K","-0.96%"
"02/01/2020","70.72","68.18","72.66","67.67","952.97K","3.92%"
"01/31/2020","68.05","67.95","69.76","65.62","938.21K","0.06%"
"01/30/2020","68.01","59.81","70.15","58.32","1.29M","13.77%"
"01/29/2020","59.78","60.67","62.42","59.40","570.11K","-1.24%"
"01/28/2020","60.53","58.57","61.59","57.53","720.27K","3.36%"
"01/27/2020","58.56","56.26","59.56","55.96","504.62K","4.13%"
"01/26/2020","56.24","52.95","56.45","52.89","348.38K","5.62%"
"01/25/2020","53.25","54.41","54.41","52.34","282.00K","-2.08%"
"01/24/2020","54.38","54.61","55.39","50.75","550.94K","-0.11%"
"01/23/2020","54.44","58.37","58.38","52.58","464.84K","-6.68%"
"01/22/2020","58.34","57.64","59.16","57.19","218.63K","1.34%"
"01/21/2020","57.57","57.27","58.09","56.00","216.54K","0.66%"
"01/20/2020","57.19","57.59","58.20","55.89","262.34K","-0.88%"
"01/19/2020","57.70","59.20","62.34","55.52","531.19K","-2.73%"
"01/18/2020","59.32","61.05","62.36","58.09","498.61K","-2.91%"
"01/17/2020","61.10","57.58","63.20","56.78","767.57K","5.93%"
"01/16/2020","57.68","58.29","58.50","54.83","477.76K","-0.89%"
"01/15/2020","58.20","57.72","60.23","55.36","720.90K","-0.53%"
"01/14/2020","58.51","49.58","60.72","49.58","1.23M","17.99%"
"01/13/2020","49.59","51.39","51.39","48.97","384.39K","-3.37%"
"01/12/2020","51.32","49.26","51.40","48.87","532.32K","3.76%"
"01/11/2020","49.46","49.06","51.92","47.95","681.49K","0.84%"
"01/10/2020","49.05","44.75","49.60","43.79","729.55K","9.56%"
"01/09/2020","44.77","45.31","45.79","43.95","296.22K","-1.28%"
"01/08/2020","45.35","46.30","48.45","44.35","628.29K","-2.16%"
"01/07/2020","46.35","45.85","46.69","44.55","493.57K","1.22%"
"01/06/2020","45.79","43.29","45.98","43.16","384.90K","5.65%"
"01/05/2020","43.34","42.85","44.52","42.62","292.07K","1.31%"
"01/04/2020","42.78","42.23","42.86","41.80","249.10K","1.40%"
"01/03/2020","42.19","39.41","42.24","38.84","426.51K","7.00%"
"01/02/2020","39.43","41.62","41.74","39.31","194.48K","-5.26%"
"01/01/2020","41.62","41.25","42.07","41.16","110.05K","0.77%"
"12/31/2019","41.30","42.32","42.96","41.02","201.55K","-2.55%"
"12/30/2019","42.38","43.07","44.11","41.82","298.64K","-1.69%"
"12/29/2019","43.11","42.83","43.69","42.19","337.19K","0.68%"
"12/28/2019","42.82","40.95","43.73","40.91","284.18K","4.57%"
"12/27/2019","40.95","39.99","41.37","39.75","219.21K","2.35%"
"12/26/2019","40.01","40.08","41.64","39.64","198.48K","-0.22%"
"12/25/2019","40.10","40.32","40.44","39.52","136.39K","-0.59%"
"12/24/2019","40.34","40.58","41.10","39.73","212.09K","-0.71%"
"12/23/2019","40.63","41.85","42.63","40.22","288.59K","-2.78%"
"12/22/2019","41.79","39.67","42.11","39.63","208.75K","5.29%"
"12/21/2019","39.69","40.14","40.18","39.50","91.78K","-1.19%"
"12/20/2019","40.17","39.73","40.37","39.25","151.52K","1.29%"
"12/19/2019","39.66","40.83","41.07","39.14","240.52K","-2.79%"
"12/18/2019","40.80","36.94","41.44","35.92","668.14K","10.39%"
"12/17/2019","36.96","39.96","40.11","36.22","648.89K","-7.58%"
"12/16/2019","39.99","43.44","43.56","39.12","396.85K","-7.94%"
"12/15/2019","43.44","43.26","43.90","42.92","105.02K","0.42%"
"12/14/2019","43.26","44.44","44.64","43.19","121.59K","-2.61%"
"12/13/2019","44.42","43.67","44.54","43.47","127.94K","1.76%"
"12/12/2019","43.65","43.93","44.09","42.97","170.07K","-0.11%"
"12/11/2019","43.70","44.09","44.40","43.31","134.28K","-0.88%"
"12/10/2019","44.09","44.47","44.57","43.62","152.99K","-0.83%"
"12/09/2019","44.46","45.54","45.87","44.12","219.79K","-2.37%"
"12/08/2019","45.54","45.13","46.13","44.83","131.70K","0.86%"
"12/07/2019","45.15","45.31","46.06","44.96","195.26K","-0.27%"
"12/06/2019","45.27","44.78","45.40","44.07","273.50K","1.03%"
"12/05/2019","44.81","44.59","45.18","43.74","444.88K","0.29%"
"12/04/2019","44.68","44.71","46.74","43.87","555.29K","-0.16%"
"12/03/2019","44.75","45.44","46.11","44.45","323.94K","-1.54%"
"12/02/2019","45.45","47.54","47.55","44.77","302.49K","-4.19%"
"12/01/2019","47.44","47.17","48.29","45.56","313.49K","0.49%"
"11/30/2019","47.21","48.51","48.75","46.71","271.11K","-2.78%"
"11/29/2019","48.56","46.78","49.25","46.74","301.64K","3.78%"
"11/28/2019","46.79","47.74","47.98","46.29","268.05K","-1.87%"
"11/27/2019","47.68","46.89","48.64","44.63","455.92K","1.64%"
"11/26/2019","46.91","45.46","47.30","45.27","311.50K","2.94%"
"11/25/2019","45.57","43.80","47.35","42.13","571.91K","3.95%"
"11/24/2019","43.84","48.11","48.24","43.68","419.51K","-8.82%"
"11/23/2019","48.08","47.32","48.50","46.21","301.74K","1.52%"
"11/22/2019","47.36","50.61","51.53","43.75","924.65K","-6.46%"
"11/21/2019","50.63","54.97","55.29","49.04","442.67K","-7.91%"
"11/20/2019","54.98","55.11","56.08","54.61","224.54K","-0.27%"
"11/19/2019","55.13","55.75","56.20","54.37","245.06K","-1.25%"
"11/18/2019","55.83","59.20","59.28","54.02","297.48K","-5.64%"
"11/17/2019","59.17","58.31","59.90","57.68","189.96K","1.54%"
"11/16/2019","58.27","57.60","58.96","57.16","135.65K","1.16%"
"11/15/2019","57.60","59.02","60.71","56.49","333.59K","-2.42%"
"11/14/2019","59.03","60.95","61.06","58.45","289.42K","-3.12%"
"11/13/2019","60.93","61.48","61.92","60.41","175.70K","-0.75%"
"11/12/2019","61.39","61.82","62.22","59.78","299.76K","-0.66%"
"11/11/2019","61.80","63.65","64.32","60.81","409.08K","-2.95%"
"11/10/2019","63.68","62.04","65.48","61.46","437.89K","2.64%"
"11/09/2019","62.04","60.35","62.35","60.19","196.43K","2.65%"
"11/08/2019","60.44","61.40","62.46","59.00","347.38K","-1.56%"
"11/07/2019","61.40","64.23","64.24","60.55","327.51K","-4.23%"
"11/06/2019","64.11","63.14","64.16","62.61","334.74K","1.52%"
"11/05/2019","63.15","61.25","64.02","61.03","527.08K","3.09%"
"11/04/2019","61.26","58.43","62.19","57.90","410.40K","5.11%"
"11/03/2019","58.28","58.26","58.72","57.22","140.66K","0.05%"
"11/02/2019","58.25","58.28","59.12","57.76","150.65K","0.03%"
"11/01/2019","58.23","58.29","58.75","56.79","221.22K","-0.05%"
"10/31/2019","58.26","57.89","59.41","57.11","269.20K","0.67%"
"10/30/2019","57.87","59.75","61.00","56.98","341.44K","-3.13%"
"10/29/2019","59.74","57.66","60.63","57.66","401.59K","3.46%"
"10/28/2019","57.74","59.85","62.47","57.49","539.84K","-3.36%"
"10/27/2019","59.75","56.72","62.74","55.67","661.11K","5.36%"
"10/26/2019","56.71","57.15","63.13","54.23","1.04M","-0.46%"
"10/25/2019","56.97","49.65","58.66","49.04","762.02K","14.97%"
"10/24/2019","49.55","49.44","50.18","48.32","308.34K","0.02%"
"10/23/2019","49.54","53.36","53.43","47.39","509.28K","-7.14%"
"10/22/2019","53.35","54.58","55.09","53.09","160.51K","-2.40%"
"10/21/2019","54.66","54.85","55.62","53.75","207.91K","-0.33%"
"10/20/2019","54.84","53.72","55.42","52.67","208.37K","2.05%"
"10/19/2019","53.74","53.22","54.10","52.66","152.62K","1.03%"
"10/18/2019","53.19","54.93","55.01","52.35","213.52K","-3.17%"
"10/17/2019","54.93","52.46","55.21","51.62","238.53K","4.69%"
"10/16/2019","52.47","54.56","55.32","51.37","299.52K","-3.87%"
"10/15/2019","54.58","56.83","57.34","53.53","332.56K","-3.94%"
"10/14/2019","56.82","56.44","57.10","56.05","133.32K","0.62%"
"10/13/2019","56.47","55.65","57.60","55.53","157.77K","1.35%"
"10/12/2019","55.72","55.83","56.50","55.51","101.78K","-0.23%"
"10/11/2019","55.85","57.49","58.34","55.42","266.80K","-2.84%"
"10/10/2019","57.48","59.14","59.31","57.06","215.02K","-2.81%"
"10/09/2019","59.14","56.91","59.97","56.60","344.66K","3.75%"
"10/08/2019","57.00","57.50","58.41","56.51","183.59K","-0.84%"
"10/07/2019","57.48","54.43","58.63","53.29","314.71K","5.64%"
"10/06/2019","54.41","56.71","56.76","53.06","259.83K","-4.00%"
"10/05/2019","56.68","56.30","57.35","55.61","177.57K","0.69%"
"10/04/2019","56.29","56.44","57.39","55.40","247.85K","-0.18%"
"10/03/2019","56.39","56.27","57.00","53.86","252.92K","0.28%"
"10/02/2019","56.23","55.63","56.63","55.19","215.62K","1.13%"
"10/01/2019","55.60","56.02","57.55","54.88","333.74K","-0.70%"
"09/30/2019","55.99","53.82","56.18","52.65","369.53K","3.99%"
"09/29/2019","53.84","55.43","55.55","52.44","227.56K","-2.71%"
"09/28/2019","55.34","55.86","56.11","53.80","258.79K","-0.98%"
"09/27/2019","55.89","55.19","56.61","52.91","390.36K","1.36%"
"09/26/2019","55.14","57.44","57.50","50.58","629.96K","-3.95%"
"09/25/2019","57.41","54.79","58.23","53.50","783.16K","5.24%"
"09/24/2019","54.55","66.49","67.42","54.42","987.75K","-17.85%"
"09/23/2019","66.40","72.23","74.07","62.45","527.47K","-8.11%"
"09/22/2019","72.26","73.22","73.22","71.15","219.32K","-1.26%"
"09/21/2019","73.18","75.06","75.51","72.16","211.64K","-2.56%"
"09/20/2019","75.10","76.65","76.84","73.20","286.43K","-2.01%"
"09/19/2019","76.64","77.74","77.74","72.80","516.34K","-1.43%"
"09/18/2019","77.75","74.09","79.98","74.09","463.24K","4.95%"
"09/17/2019","74.08","72.67","77.53","72.17","331.93K","1.90%"
"09/16/2019","72.70","70.04","73.61","69.53","267.61K","3.83%"
"09/15/2019","70.02","70.55","71.26","69.61","123.16K","-0.68%"
"09/14/2019","70.50","69.07","71.12","68.21","179.33K","2.37%"
"09/13/2019","68.87","69.15","69.56","67.49","156.38K","-0.40%"
"09/12/2019","69.15","69.84","70.00","68.33","135.68K","-0.93%"
"09/11/2019","69.80","70.79","71.46","68.37","209.03K","-1.48%"
"09/10/2019","70.85","69.86","72.97","69.86","315.59K","1.37%"
"09/09/2019","69.89","70.34","71.18","68.04","229.29K","-0.78%"
"09/08/2019","70.44","68.83","71.37","68.62","315.05K","2.40%"
"09/07/2019","68.79","64.99","70.44","64.57","305.59K","5.98%"
"09/06/2019","64.91","65.22","67.95","63.98","278.53K","-0.48%"
"09/05/2019","65.22","67.04","67.34","64.21","166.56K","-2.67%"
"09/04/2019","67.01","69.09","69.21","66.55","219.50K","-2.84%"
"09/03/2019","68.97","66.95","70.93","66.48","286.16K","3.03%"
"09/02/2019","66.94","65.82","67.78","65.01","211.23K","1.53%"
"09/01/2019","65.93","64.24","67.17","63.93","159.80K","2.63%"
"08/31/2019","64.24","64.18","65.27","62.31","148.11K","0.11%"
"08/30/2019","64.17","63.56","65.51","62.21","188.68K","1.06%"
"08/29/2019","63.50","66.74","66.77","62.05","206.20K","-4.90%"
"08/28/2019","66.77","72.90","72.90","65.00","295.89K","-8.40%"
"08/27/2019","72.89","73.52","73.67","72.16","92.73K","-0.90%"
"08/26/2019","73.55","72.19","75.19","72.18","186.99K","1.93%"
"08/25/2019","72.16","73.33","74.85","70.64","143.26K","-1.53%"
"08/24/2019","73.28","75.42","75.54","71.71","119.87K","-2.79%"
"08/23/2019","75.38","73.32","75.82","72.32","138.55K","2.71%"
"08/22/2019","73.39","73.18","74.56","71.03","159.58K","0.37%"
"08/21/2019","73.12","75.10","75.31","70.19","188.75K","-2.56%"
"08/20/2019","75.04","77.18","77.26","73.53","131.83K","-2.66%"
"08/19/2019","77.09","76.27","78.92","75.57","176.50K","1.02%"
"08/18/2019","76.31","72.65","77.95","71.41","171.77K","4.99%"
"08/17/2019","72.68","74.76","75.30","71.50","131.04K","-2.67%"
"08/16/2019","74.67","76.22","76.35","72.47","186.82K","-2.12%"
"08/15/2019","76.29","75.90","77.55","74.51","157.85K","0.66%"
"08/14/2019","75.79","84.77","86.26","75.02","310.85K","-10.74%"
"08/13/2019","84.91","85.75","86.53","83.39","166.77K","-1.03%"
"08/12/2019","85.79","89.89","89.89","85.50","148.29K","-4.94%"
"08/11/2019","90.25","85.46","91.53","85.41","194.55K","5.60%"
"08/10/2019","85.46","84.48","87.48","82.65","243.82K","1.42%"
"08/09/2019","84.26","90.23","90.36","82.67","245.85K","-6.58%"
"08/08/2019","90.19","90.64","91.70","88.11","227.25K","-0.35%"
"08/07/2019","90.51","93.00","94.07","87.56","298.28K","-2.69%"
"08/06/2019","93.01","96.36","99.16","91.14","370.22K","-3.65%"
"08/05/2019","96.53","92.68","106.47","92.68","708.02K","4.23%"
"08/04/2019","92.61","94.06","94.72","90.63","210.05K","-1.66%"
"08/03/2019","94.17","94.84","96.61","93.60","187.52K","-0.61%"
"08/02/2019","94.75","98.65","98.74","92.56","284.82K","-3.91%"
"08/01/2019","98.61","98.91","100.39","95.76","256.62K","-0.15%"
"07/31/2019","98.76","90.11","99.88","89.89","280.44K","9.53%"
"07/30/2019","90.17","90.40","92.34","88.71","166.87K","-0.31%"
"07/29/2019","90.45","90.03","91.84","87.86","234.03K","0.76%"
"07/28/2019","89.77","88.80","90.75","84.15","200.73K","1.02%"
"07/27/2019","88.86","93.92","95.80","87.28","250.88K","-5.45%"
"07/26/2019","93.98","93.19","94.42","90.24","169.16K","0.86%"
"07/25/2019","93.18","94.28","96.55","91.87","228.46K","-1.26%"
"07/24/2019","94.37","90.04","97.00","87.27","355.86K","4.55%"
"07/23/2019","90.26","95.31","95.31","88.77","264.45K","-5.30%"
"07/22/2019","95.31","99.77","100.81","91.41","318.58K","-4.31%"
"07/21/2019","99.60","100.23","101.38","96.56","247.19K","-0.64%"
"07/20/2019","100.24","98.43","105.57","97.50","355.88K","2.05%"
"07/19/2019","98.23","100.82","101.12","95.13","366.65K","-2.90%"
"07/18/2019","101.16","90.02","103.78","86.96","609.97K","12.50%"
"07/17/2019","89.92","79.68","94.21","77.06","610.94K","13.25%"
"07/16/2019","79.40","90.50","91.84","76.70","483.60K","-12.16%"
"07/15/2019","90.39","89.72","92.61","84.66","382.57K","0.69%"
"07/14/2019","89.77","101.17","101.86","87.96","429.55K","-11.24%"
"07/13/2019","101.14","104.94","104.99","97.84","229.49K","-3.44%"
"07/12/2019","104.74","103.00","106.24","100.75","204.84K","1.67%"
"07/11/2019","103.02","108.24","108.24","95.50","566.90K","-4.87%"
"07/10/2019","108.29","119.24","120.08","102.70","507.83K","-9.15%"
"07/09/2019","119.20","122.96","124.05","117.71","233.44K","-3.18%"
"07/08/2019","123.11","119.60","125.05","117.86","218.73K","3.04%"
"07/07/2019","119.48","118.28","120.27","117.02","142.38K","0.97%"
"07/06/2019","118.33","118.31","121.65","117.23","153.93K","-0.02%"
"07/05/2019","118.35","119.54","120.88","116.35","223.66K","-1.13%"
"07/04/2019","119.70","121.47","126.65","118.57","375.49K","-1.56%"
"07/03/2019","121.60","118.75","123.11","117.20","364.58K","2.43%"
"07/02/2019","118.71","123.19","123.90","112.71","469.54K","-3.61%"
"07/01/2019","123.16","123.42","126.92","113.85","612.56K","0.11%"
"06/30/2019","123.02","133.90","137.04","120.92","808.37K","-8.12%"
"06/29/2019","133.89","119.85","136.61","116.50","651.11K","11.57%"
"06/28/2019","120.01","116.02","121.86","114.79","455.24K","3.47%"
"06/27/2019","115.99","132.07","133.24","112.10","932.15K","-12.26%"
"06/26/2019","132.19","136.28","138.34","127.98","659.17K","-3.01%"
"06/25/2019","136.29","135.85","138.59","130.23","343.07K","0.45%"
"06/24/2019","135.68","137.46","137.46","132.91","269.08K","-1.33%"
"06/23/2019","137.51","142.20","143.28","136.42","273.14K","-3.39%"
"06/22/2019","142.33","138.18","145.70","136.25","670.26K","2.91%"
"06/21/2019","138.31","135.49","140.98","135.49","391.97K","2.12%"
"06/20/2019","135.44","136.38","136.67","133.31","236.86K","-0.62%"
"06/19/2019","136.28","135.22","139.42","133.65","374.19K","0.84%"
"06/18/2019","135.14","133.78","136.62","128.23","400.71K","1.03%"
"06/17/2019","133.76","136.52","136.74","131.82","302.81K","-2.00%"
"06/16/2019","136.49","137.54","137.97","133.29","392.55K","-0.76%"
"06/15/2019","137.53","132.10","139.30","132.10","389.90K","4.17%"
"06/14/2019","132.02","130.54","132.56","125.51","460.28K","1.07%"
"06/13/2019","130.62","135.32","136.30","128.14","477.23K","-3.47%"
"06/12/2019","135.31","135.85","142.57","130.20","1.02M","-0.27%"
"06/11/2019","135.68","129.19","138.53","125.31","836.06K","5.02%"
"06/10/2019","129.19","114.43","130.05","112.62","792.63K","12.64%"
"06/09/2019","114.69","118.13","118.90","111.58","425.28K","-2.84%"
"06/08/2019","118.04","116.68","119.56","113.68","454.69K","1.04%"
"06/07/2019","116.82","111.58","120.76","109.59","619.75K","5.08%"
