"Date","Price","Open","High","Low","Vol.","Change %"
"12/14/2021","26.182","25.962","26.670","25.016","11.01M","0.71%"
"12/13/2021","25.996","29.551","29.810","25.597","11.70M","-12.18%"
"12/12/2021","29.600","27.800","30.020","27.355","6.27M","6.87%"
"12/11/2021","27.696","26.372","28.150","25.836","8.66M","4.96%"
"12/10/2021","26.388","26.953","28.416","25.716","12.70M","-1.95%"
"12/09/2021","26.913","29.804","30.148","26.809","10.01M","-9.70%"
"12/08/2021","29.804","30.523","30.636","28.033","10.95M","-2.29%"
"12/07/2021","30.502","28.210","31.403","27.700","14.11M","8.18%"
"12/06/2021","28.194","28.330","28.912","24.861","17.29M","-0.48%"
"12/05/2021","28.330","29.421","29.720","26.416","1.02M","-3.83%"
"12/04/2021","29.457","33.696","33.840","26.793","26.79M","-12.58%"
"12/03/2021","33.696","35.748","36.799","32.704","10.08M","-5.82%"
"12/02/2021","35.778","36.766","36.801","35.071","6.11M","-2.70%"
"12/01/2021","36.770","37.942","38.770","36.281","7.39M","-2.94%"
"11/30/2021","37.885","37.144","39.321","35.431","10.65M","2.08%"
"11/29/2021","37.114","35.807","37.530","35.452","8.47M","3.70%"
"11/28/2021","35.791","35.179","35.811","32.233","11.34M","1.77%"
"11/27/2021","35.170","34.593","35.921","34.457","7.24M","2.09%"
"11/26/2021","34.449","39.480","39.610","33.730","18.18M","-12.64%"
"11/25/2021","39.431","38.294","40.911","38.081","7.82M","2.91%"
"11/24/2021","38.317","40.789","40.900","38.070","539.28K","-6.04%"
"11/23/2021","40.781","39.508","41.451","38.610","7.46M","3.31%"
"11/22/2021","39.474","41.992","42.120","38.831","9.36M","-6.25%"
"11/21/2021","42.107","42.079","43.562","40.651","7.08M","0.09%"
"11/20/2021","42.071","41.224","42.089","39.891","6.20M","2.05%"
"11/19/2021","41.224","39.038","42.277","38.420","9.82M","5.65%"
"11/18/2021","39.021","42.784","43.270","37.621","15.60M","-8.80%"
"11/17/2021","42.784","40.870","42.784","38.870","1.31M","4.75%"
"11/16/2021","40.842","44.778","44.778","38.185","21.45M","-8.75%"
"11/15/2021","44.761","46.416","47.451","44.539","7.00M","-3.45%"
"11/14/2021","46.361","47.083","47.770","45.040","9.56M","-1.57%"
"11/13/2021","47.099","45.915","47.529","44.890","6.41M","2.63%"
"11/12/2021","45.891","47.500","47.710","44.061","22.32M","-3.46%"
"11/11/2021","47.537","46.860","49.421","45.600","56.63M","1.44%"
"11/10/2021","46.864","50.738","52.049","42.170","1.72M","-7.63%"
"11/09/2021","50.738","53.380","53.403","50.577","762.20K","-4.87%"
"11/08/2021","53.337","52.187","53.850","51.660","8.99M","2.22%"
"11/07/2021","52.181","52.033","53.499","51.416","7.65M","0.40%"
"11/06/2021","51.974","51.835","52.381","49.002","8.73M","0.44%"
"11/05/2021","51.749","53.846","53.929","50.614","9.61M","-3.90%"
"11/04/2021","53.846","53.347","55.000","52.190","15.11M","1.01%"
"11/03/2021","53.306","51.640","54.519","49.169","18.32M","3.39%"
"11/02/2021","51.557","50.036","53.364","48.120","21.11M","3.05%"
"11/01/2021","50.030","42.804","51.502","41.741","25.65M","17.08%"
"10/31/2021","42.731","42.723","43.350","41.054","6.76M","0.08%"
"10/30/2021","42.696","44.166","44.357","42.131","42.39M","-3.14%"
"10/29/2021","44.083","41.839","44.440","41.631","9.62M","5.55%"
"10/28/2021","41.763","40.469","43.095","39.900","12.28M","3.39%"
"10/27/2021","40.393","44.800","45.738","40.030","19.01M","-9.98%"
"10/26/2021","44.871","44.550","46.000","43.429","10.31M","0.72%"
"10/25/2021","44.550","42.320","44.787","42.132","95.66M","5.29%"
"10/24/2021","42.311","43.948","44.140","41.344","7.72M","-3.82%"
"10/23/2021","43.990","43.464","44.747","43.090","6.60M","1.13%"
"10/22/2021","43.498","42.843","46.344","42.741","17.11M","1.55%"
"10/21/2021","42.833","44.379","45.500","42.003","16.14M","-3.55%"
"10/20/2021","44.408","41.350","45.181","41.100","14.38M","7.37%"
"10/19/2021","41.360","41.171","41.598","40.095","18.52M","0.39%"
"10/18/2021","41.198","42.087","43.240","40.329","55.29M","-2.16%"
"10/17/2021","42.108","41.682","42.850","39.642","11.21M","1.02%"
"10/16/2021","41.682","43.320","44.720","41.283","14.99M","-3.78%"
"10/15/2021","43.320","40.745","44.188","39.480","23.42M","6.31%"
"10/14/2021","40.750","41.651","42.505","39.430","21.12M","-2.23%"
"10/13/2021","41.677","35.100","43.036","33.650","148.01M","18.58%"
"10/12/2021","35.146","34.118","35.418","32.068","14.51M","3.01%"
"10/11/2021","34.120","34.455","36.100","33.270","12.07M","-0.90%"
"10/10/2021","34.431","36.333","37.410","34.218","13.92M","-5.18%"
"10/09/2021","36.312","33.339","36.900","33.010","13.53M","9.07%"
"10/08/2021","33.291","33.952","34.479","33.080","34.42M","-1.94%"
"10/07/2021","33.950","32.221","35.252","30.980","21.88M","5.33%"
"10/06/2021","32.232","31.416","33.052","29.150","1.15M","2.60%"
"10/05/2021","31.416","31.180","32.133","30.630","545.90K","0.88%"
"10/04/2021","31.143","32.100","32.100","30.100","9.95M","-2.98%"
"10/03/2021","32.100","32.051","32.702","31.320","8.44M","0.15%"
"10/02/2021","32.051","31.979","33.380","31.574","540.92K","0.33%"
"10/01/2021","31.945","28.608","32.319","28.510","15.10M","11.66%"
"09/30/2021","28.608","27.258","28.941","27.123","9.10M","4.88%"
"09/29/2021","27.278","26.303","28.550","26.108","11.06M","3.60%"
"09/28/2021","26.330","27.737","28.362","26.160","10.76M","-4.92%"
"09/27/2021","27.694","28.870","30.230","27.591","12.05M","-4.07%"
"09/26/2021","28.870","29.849","29.990","26.779","20.17M","-3.22%"
"09/25/2021","29.831","30.835","32.180","29.463","14.24M","-3.25%"
"09/24/2021","30.835","33.435","33.500","28.000","1.86M","-7.78%"
"09/23/2021","33.435","31.612","33.575","30.372","15.12M","5.86%"
"09/22/2021","31.583","26.314","31.980","25.937","19.94M","19.83%"
"09/21/2021","26.357","28.251","30.340","25.500","2.58M","-6.71%"
"09/20/2021","28.251","33.829","33.899","26.725","30.86M","-16.46%"
"09/19/2021","33.819","34.879","34.879","33.031","8.36M","-2.99%"
"09/18/2021","34.861","32.972","35.861","32.547","10.80M","5.73%"
"09/17/2021","32.972","35.503","36.930","32.228","15.01M","-7.13%"
"09/16/2021","35.503","36.516","36.949","34.131","14.59M","-2.61%"
"09/15/2021","36.454","37.385","37.970","35.590","12.91M","-2.25%"
"09/14/2021","37.291","34.853","38.740","34.107","25.23M","6.99%"
"09/13/2021","34.853","35.790","37.910","31.640","52.92M","-2.80%"
"09/12/2021","35.856","31.570","36.392","30.699","30.40M","13.60%"
"09/11/2021","31.565","29.175","32.074","28.280","971.61K","8.19%"
"09/10/2021","29.175","29.826","32.629","28.023","1.92M","-2.00%"
"09/09/2021","29.769","27.749","31.855","27.030","22.74M","7.51%"
"09/08/2021","27.690","27.892","28.871","25.277","25.60M","-0.49%"
"09/07/2021","27.825","34.354","35.661","22.280","43.68M","-19.00%"
"09/06/2021","34.354","34.442","35.068","32.500","989.32K","-0.22%"
"09/05/2021","34.431","32.408","34.770","32.026","10.07M","6.33%"
"09/04/2021","32.382","33.609","34.154","32.054","513.89K","-3.60%"
"09/03/2021","33.590","31.819","34.000","31.050","942.32K","5.57%"
"09/02/2021","31.819","33.190","33.190","31.350","952.01K","-4.15%"
"09/01/2021","33.197","31.375","33.840","29.670","1.42M","5.82%"
"08/31/2021","31.370","26.035","31.919","25.668","43.40M","20.49%"
"08/30/2021","26.035","25.720","27.519","24.350","1.26M","1.23%"
"08/29/2021","25.720","25.952","26.450","25.290","6.46M","-0.89%"
"08/28/2021","25.952","26.524","26.739","25.482","8.02M","-2.28%"
"08/27/2021","26.558","23.957","26.751","23.479","13.72M","11.05%"
"08/26/2021","23.915","25.967","26.386","23.501","13.68M","-7.95%"
"08/25/2021","25.981","25.116","26.538","24.550","14.53M","3.44%"
"08/24/2021","25.116","27.860","28.182","24.374","1.22M","-10.00%"
"08/23/2021","27.905","27.709","28.617","27.375","13.26M","0.82%"
"08/22/2021","27.677","27.888","28.509","26.547","13.29M","-0.72%"
"08/21/2021","27.879","28.142","29.327","27.519","16.04M","-0.97%"
"08/20/2021","28.152","26.583","28.475","26.120","19.12M","5.90%"
"08/19/2021","26.583","23.884","26.829","23.483","1.24M","11.19%"
"08/18/2021","23.908","23.540","25.189","22.543","1.48M","1.66%"
"08/17/2021","23.517","24.420","27.384","23.055","30.98M","-3.85%"
"08/16/2021","24.459","23.156","25.673","22.879","24.84M","5.63%"
"08/15/2021","23.155","22.872","23.354","21.859","597.75K","1.24%"
"08/14/2021","22.872","22.743","23.459","21.783","875.25K","0.57%"
"08/13/2021","22.743","20.756","22.758","20.537","1.17M","9.62%"
"08/12/2021","20.747","21.354","22.281","19.913","14.83M","-3.08%"
"08/11/2021","21.407","20.619","22.444","20.561","19.78M","3.82%"
"08/10/2021","20.619","20.584","21.393","20.114","14.43M","0.19%"
"08/09/2021","20.580","19.656","21.250","18.720","13.81M","4.65%"
"08/08/2021","19.665","20.975","21.205","19.204","12.65M","-6.18%"
"08/07/2021","20.961","20.432","21.685","20.033","17.60M","2.79%"
"08/06/2021","20.393","19.136","20.799","18.521","19.03M","6.65%"
"08/05/2021","19.121","19.146","19.450","17.882","18.70M","-0.16%"
"08/04/2021","19.152","17.326","19.563","17.111","18.45M","10.32%"
"08/03/2021","17.360","18.007","18.530","16.842","16.13M","-3.59%"
"08/02/2021","18.006","18.430","18.920","17.564","19.10M","-2.30%"
"08/01/2021","18.430","16.791","19.880","16.569","31.50M","9.76%"
"07/31/2021","16.791","15.806","17.017","15.600","1.31M","6.34%"
"07/30/2021","15.789","15.253","15.839","14.430","13.24M","3.54%"
"07/29/2021","15.250","14.546","15.385","14.278","17.77M","5.00%"
"07/28/2021","14.523","14.366","14.754","13.948","14.17M","0.92%"
"07/27/2021","14.392","13.925","14.531","13.381","1.28M","3.33%"
"07/26/2021","13.928","13.751","15.292","13.643","27.44M","1.30%"
"07/25/2021","13.750","13.388","13.750","13.091","768.13K","0.72%"
"07/24/2021","13.651","13.397","13.735","13.127","14.51M","1.97%"
"07/23/2021","13.387","13.139","13.461","12.335","14.93M","1.89%"
"07/22/2021","13.139","12.329","13.309","11.814","9.10B","6.64%"
"07/21/2021","12.321","10.958","12.834","10.683","22.08M","12.33%"
"07/20/2021","10.969","11.454","15.309","10.378","16.43M","-4.14%"
"07/19/2021","11.443","12.647","12.723","11.370","14.19M","-9.54%"
"07/18/2021","12.650","12.299","12.933","12.289","10.35M","3.02%"
"07/17/2021","12.278","12.019","12.734","11.735","13.29M","2.10%"
"07/16/2021","12.026","13.089","13.308","12.014","732.89K","-8.23%"
"07/15/2021","13.104","13.802","14.104","12.748","12.17M","-5.05%"
"07/14/2021","13.802","14.186","14.219","13.181","11.96M","-2.75%"
"07/13/2021","14.192","14.841","15.096","14.023","7.39M","-4.66%"
"07/12/2021","14.885","15.472","15.643","14.424","7.95M","-3.80%"
"07/11/2021","15.472","15.290","15.697","15.142","5.36M","1.21%"
"07/10/2021","15.287","15.669","15.989","15.045","7.65M","-2.43%"
"07/09/2021","15.669","15.354","15.907","14.869","9.31M","2.05%"
"07/08/2021","15.354","16.873","16.892","15.130","682.61M","-9.00%"
"07/07/2021","16.872","16.122","17.662","16.095","19.58M","4.53%"
"07/06/2021","16.140","15.222","16.166","15.207","13.10M","6.00%"
"07/05/2021","15.226","15.988","15.988","14.845","11.28M","-4.72%"
"07/04/2021","15.980","15.604","16.573","15.604","8.83M","2.41%"
"07/03/2021","15.604","15.300","15.744","15.029","150.95M","1.95%"
"07/02/2021","15.306","15.173","15.429","14.641","8.39M","0.70%"
"07/01/2021","15.200","16.410","16.410","14.862","10.67M","-7.17%"
"06/30/2021","16.375","16.289","16.614","15.107","14.20M","1.00%"
"06/29/2021","16.213","15.771","17.006","15.771","16.06M","2.95%"
"06/28/2021","15.749","14.998","16.014","14.639","50.35M","5.05%"
"06/27/2021","14.992","14.501","15.002","14.038","10.82M","3.35%"
"06/26/2021","14.506","14.445","14.802","13.731","14.64M","0.42%"
"06/25/2021","14.445","16.223","16.731","14.444","16.72M","-10.96%"
"06/24/2021","16.223","15.799","16.574","14.743","15.04M","2.75%"
"06/23/2021","15.788","14.678","16.289","14.678","25.70M","7.89%"
"06/22/2021","14.634","15.706","16.896","13.023","45.53M","-7.29%"
"06/21/2021","15.785","20.608","20.777","15.351","29.86M","-23.40%"
"06/20/2021","20.607","20.244","20.985","18.916","12.04M","1.79%"
"06/19/2021","20.244","21.361","21.616","20.244","8.09M","-5.23%"
"06/18/2021","21.361","22.538","22.552","20.359","11.36M","-5.07%"
"06/17/2021","22.502","23.027","23.980","22.007","11.00M","-2.23%"
"06/16/2021","23.016","23.958","24.537","22.573","14.83M","-3.91%"
"06/15/2021","23.953","25.876","25.971","23.953","18.67M","-7.58%"
"06/14/2021","25.917","22.053","25.996","21.561","25.35M","17.52%"
"06/13/2021","22.053","20.712","22.390","19.954","10.56M","6.47%"
"06/12/2021","20.712","20.948","21.250","19.596","13.55M","-1.15%"
"06/11/2021","20.952","22.673","23.089","20.529","26.28M","-7.38%"
"06/10/2021","22.620","23.213","24.418","22.579","19.53M","-2.45%"
"06/09/2021","23.189","21.648","23.277","20.825","19.27M","6.96%"
"06/08/2021","21.680","21.648","22.012","19.711","24.49M","-0.04%"
"06/07/2021","21.689","24.178","25.280","21.689","1.10M","-10.31%"
"06/06/2021","24.183","23.800","24.454","23.626","8.98M","1.68%"
"06/05/2021","23.783","25.033","26.322","22.973","15.95M","-4.88%"
"06/04/2021","25.002","26.994","26.994","23.686","24.94M","-7.30%"
"06/03/2021","26.971","25.930","27.996","25.760","24.00M","4.05%"
"06/02/2021","25.922","22.822","26.834","22.707","26.30M","13.49%"
"06/01/2021","22.840","23.379","23.500","21.991","19.77M","-1.99%"
"05/31/2021","23.304","20.450","23.304","19.390","1.38M","13.91%"
"05/30/2021","20.459","19.856","21.236","18.973","18.09M","2.93%"
"05/29/2021","19.876","21.373","22.292","18.801","21.87M","-6.86%"
"05/28/2021","21.340","23.994","24.478","20.134","43.26M","-10.90%"
"05/27/2021","23.950","24.561","24.561","21.824","23.68M","-2.23%"
"05/26/2021","24.495","22.161","24.674","22.161","27.83M","10.52%"
"05/25/2021","22.165","23.201","23.712","19.958","36.64M","-4.65%"
"05/24/2021","23.246","17.922","23.246","17.922","2.34M","29.65%"
"05/23/2021","17.930","22.055","22.707","13.702","3.65M","-18.55%"
"05/22/2021","22.013","24.434","24.434","20.471","34.00M","-9.81%"
"05/21/2021","24.407","29.001","30.884","20.037","52.36M","-15.64%"
"05/20/2021","28.931","25.091","31.250","25.091","48.82M","15.70%"
"05/19/2021","25.005","40.642","40.642","25.005","81.71M","-38.43%"
"05/18/2021","40.614","38.654","41.456","38.654","19.91M","4.91%"
"05/17/2021","38.714","42.448","42.448","37.663","24.32M","-8.76%"
"05/16/2021","42.429","43.517","46.636","40.240","20.79M","-2.50%"
"05/15/2021","43.518","47.970","49.743","43.226","2.14M","-9.48%"
"05/14/2021","48.075","40.042","48.075","39.428","2.05M","20.21%"
"05/13/2021","39.992","34.616","41.765","33.065","34.87M","15.94%"
"05/12/2021","34.493","38.750","42.383","33.997","20.55M","-10.99%"
"05/11/2021","38.750","36.536","38.750","35.550","723.82K","6.21%"
"05/10/2021","36.484","40.347","41.822","32.322","16.31M","-9.50%"
"05/09/2021","40.315","39.940","40.513","38.271","10.78M","1.11%"
"05/08/2021","39.872","39.909","40.629","38.802","7.66M","-0.09%"
"05/07/2021","39.909","41.566","42.229","39.909","923.07K","-4.00%"
"05/06/2021","41.570","40.452","41.570","38.131","1.63M","2.73%"
"05/05/2021","40.465","34.734","40.743","34.734","17.27M","12.36%"
"05/04/2021","36.014","37.273","37.694","35.322","14.18M","-3.30%"
"05/03/2021","37.243","36.660","37.880","36.660","9.52M","1.59%"
"05/02/2021","36.659","36.934","37.166","35.601","7.28M","-0.62%"
"05/01/2021","36.889","36.553","37.349","35.869","8.02M","0.96%"
"04/30/2021","36.539","35.978","36.558","35.308","11.88M","1.55%"
"04/29/2021","35.982","34.003","35.982","32.984","9.47M","5.98%"
"04/28/2021","33.950","34.854","34.854","32.897","9.88M","-2.66%"
"04/27/2021","34.880","33.423","34.884","33.423","10.94M","4.42%"
"04/26/2021","33.404","29.857","33.454","29.820","13.86M","12.25%"
"04/25/2021","29.760","29.030","30.342","28.117","8.05M","2.44%"
"04/24/2021","29.050","32.262","32.368","29.050","623.19K","-9.92%"
"04/23/2021","32.250","32.941","32.941","28.216","27.12M","-2.14%"
"04/22/2021","32.956","33.781","35.976","32.814","19.09M","-2.46%"
"04/21/2021","33.789","35.450","35.835","33.058","1.18M","-4.76%"
"04/20/2021","35.477","34.753","35.730","32.689","15.55M","2.08%"
"04/19/2021","34.753","37.414","38.639","34.071","12.76M","-7.00%"
"04/18/2021","37.367","42.186","42.186","36.301","27.96M","-11.42%"
"04/17/2021","42.186","41.448","43.144","41.448","1.04M","1.78%"
"04/16/2021","41.448","43.444","43.444","41.448","905.48K","-4.68%"
"04/15/2021","43.484","42.494","43.800","42.045","722.45K","2.26%"
"04/14/2021","42.523","42.923","43.781","41.140","781.83K","-1.00%"
"04/13/2021","42.952","40.482","42.952","40.482","808.68K","6.10%"
"04/12/2021","40.482","41.296","41.339","40.159","406.88K","-2.00%"
"04/11/2021","41.309","41.587","41.587","40.383","367.66K","-0.67%"
"04/10/2021","41.587","40.780","42.191","40.780","485.89K","1.99%"
"04/09/2021","40.775","41.325","41.325","40.471","351.69K","-1.35%"
"04/08/2021","41.332","39.516","41.332","39.516","463.54K","4.41%"
"04/07/2021","39.585","43.344","43.344","38.709","925.53K","-8.61%"
"04/06/2021","43.314","45.775","45.775","42.955","601.33K","-5.44%"
"04/05/2021","45.807","44.320","45.807","42.342","660.12K","3.42%"
"04/04/2021","44.290","41.353","44.290","41.353","521.92K","7.06%"
"04/03/2021","41.368","40.999","44.810","40.999","1.33M","0.90%"
"04/02/2021","40.999","37.432","40.999","37.432","670.55K","9.51%"
"04/01/2021","37.437","37.058","37.437","36.551","925.87K","1.02%"
"03/31/2021","37.058","33.988","37.179","33.988","1.19M","9.08%"
"03/30/2021","33.973","34.338","34.440","33.722","472.67K","-1.15%"
"03/29/2021","34.368","32.242","34.368","32.242","933.89K","6.59%"
"03/28/2021","32.242","32.604","33.026","31.915","529.06K","-1.24%"
"03/27/2021","32.646","33.194","33.200","32.430","705.39K","-1.65%"
"03/26/2021","33.194","29.853","33.194","29.853","786.60K","11.19%"
"03/25/2021","29.853","30.252","30.741","29.173","1.19M","-1.34%"
"03/24/2021","30.260","34.200","35.186","30.260","1.76M","-11.59%"
"03/23/2021","34.225","35.252","35.252","34.225","788.44K","-2.93%"
"03/22/2021","35.259","36.644","37.474","35.259","536.58K","-3.78%"
"03/21/2021","36.644","37.239","37.360","36.644","457.17K","-1.67%"
"03/20/2021","37.268","38.183","39.287","37.268","798.97K","-2.41%"
"03/19/2021","38.189","35.326","38.189","35.326","886.96K","8.04%"
"03/18/2021","35.348","36.110","36.327","35.348","761.49K","-2.20%"
"03/17/2021","36.144","35.418","36.144","34.958","651.63K","2.05%"
"03/16/2021","35.418","34.315","35.418","32.570","846.21K","3.31%"
"03/15/2021","34.284","36.490","36.490","34.284","811.74K","-6.07%"
"03/14/2021","36.500","37.127","37.396","36.500","587.07K","-1.74%"
"03/13/2021","37.147","35.983","37.843","35.983","987.44K","3.24%"
"03/12/2021","35.983","36.904","36.904","35.850","859.92K","-2.50%"
"03/11/2021","36.904","37.558","37.973","36.904","1.08M","-1.80%"
"03/10/2021","37.582","38.220","39.245","37.582","1.00M","-1.68%"
"03/09/2021","38.222","34.986","38.222","34.986","1.08M","9.22%"
"03/08/2021","34.996","35.104","35.104","34.300","718.97K","-0.32%"
"03/07/2021","35.107","33.372","35.107","33.372","530.89K","5.20%"
"03/06/2021","33.372","33.636","33.636","32.684","579.03K","-0.74%"
"03/05/2021","33.620","35.224","35.224","33.134","1.19M","-4.65%"
"03/04/2021","35.261","37.045","37.112","35.261","860.91K","-4.84%"
"03/03/2021","37.054","36.214","38.356","36.214","995.73K","2.32%"
"03/02/2021","36.214","35.696","36.214","35.484","1.38M","1.45%"
"03/01/2021","35.695","33.842","35.695","33.842","995.97K","5.48%"
"02/28/2021","33.842","33.490","34.614","31.417","1.39M","1.05%"
"02/27/2021","33.490","31.451","34.762","31.451","1.54M","6.48%"
"02/26/2021","31.451","31.176","32.440","30.168","2.19M","0.80%"
"02/25/2021","31.201","33.699","33.699","31.201","1.50M","-7.41%"
"02/24/2021","33.699","34.574","36.726","33.100","1.76M","-2.62%"
"02/23/2021","34.605","37.669","37.669","31.204","3.50M","-8.13%"
"02/22/2021","37.669","39.565","39.565","36.986","2.65M","-4.79%"
"02/21/2021","39.565","39.000","40.282","39.000","788.05K","1.41%"
"02/20/2021","39.017","34.820","39.017","34.820","2.58M","12.05%"
"02/19/2021","34.820","31.053","34.820","31.053","1.52M","12.13%"
"02/18/2021","31.053","32.021","32.275","31.053","916.30K","-3.02%"
"02/17/2021","32.021","30.035","32.021","30.035","1.49M","6.61%"
"02/16/2021","30.035","27.782","30.355","27.782","1.94M","8.11%"
"02/15/2021","27.782","26.951","29.318","26.951","1.64M","3.09%"
"02/14/2021","26.950","27.979","28.368","26.950","1.01M","-3.68%"
"02/13/2021","27.979","28.701","28.893","27.979","1.71M","-2.51%"
"02/12/2021","28.701","25.012","28.701","25.012","1.69M","14.66%"
"02/11/2021","25.031","23.607","25.031","23.607","1.58M","6.03%"
"02/10/2021","23.607","23.109","23.607","22.974","1.62M","2.11%"
"02/09/2021","23.120","23.001","23.120","22.985","1.43M","0.52%"
"02/08/2021","23.001","19.800","23.001","19.412","2.12M","16.17%"
"02/07/2021","19.800","20.398","20.398","19.800","1.52M","-2.93%"
"02/06/2021","20.398","20.863","20.863","20.216","1.14M","-2.26%"
"02/05/2021","20.870","19.719","20.914","19.719","1.87M","5.84%"
"02/04/2021","19.719","20.896","21.074","19.123","1.97M","-5.63%"
"02/03/2021","20.896","17.161","20.896","17.161","2.45M","21.50%"
"02/02/2021","17.198","16.445","17.198","16.291","1.42M","4.58%"
"02/01/2021","16.445","16.124","16.445","15.852","768.48K","1.99%"
"01/31/2021","16.124","16.553","16.700","16.124","933.56K","-2.62%"
"01/30/2021","16.557","16.814","16.814","16.368","778.97K","-1.53%"
"01/29/2021","16.814","16.909","17.357","16.624","1.26M","-0.56%"
"01/28/2021","16.909","15.517","16.969","15.517","1.37M","8.97%"
"01/27/2021","15.517","17.131","17.131","15.517","1.75M","-9.42%"
"01/26/2021","17.131","17.226","17.422","16.382","1.25M","-0.55%"
"01/25/2021","17.226","17.990","18.168","17.226","1.51M","-4.25%"
"01/24/2021","17.990","18.750","18.750","17.478","1.16M","-3.98%"
"01/23/2021","18.735","17.154","18.735","17.154","1.70M","8.80%"
"01/22/2021","17.220","15.938","17.220","15.938","2.35M","8.07%"
"01/21/2021","15.934","17.995","17.995","15.934","2.53M","-11.45%"
"01/20/2021","17.995","16.410","17.995","15.028","2.83M","9.66%"
"01/19/2021","16.410","16.583","17.149","16.410","1.76M","-1.04%"
"01/18/2021","16.583","17.098","17.288","16.053","2.20M","-3.01%"
"01/17/2021","17.098","17.992","17.992","16.910","2.93M","-4.77%"
"01/16/2021","17.954","13.173","17.954","13.173","5.10M","36.08%"
"01/15/2021","13.194","14.503","14.503","13.194","3.69M","-8.84%"
"01/14/2021","14.472","10.939","14.472","10.939","3.87M","32.30%"
"01/13/2021","10.939","8.300","10.939","8.300","3.71M","31.80%"
"01/12/2021","8.300","8.297","8.572","8.190","893.11K","0.03%"
"01/11/2021","8.297","9.309","9.309","7.621","3.12M","-10.87%"
"01/10/2021","9.309","9.783","9.947","9.309","1.37M","-4.77%"
"01/09/2021","9.775","9.316","9.775","9.316","1.15M","4.93%"
"01/08/2021","9.316","9.602","9.694","9.316","2.10M","-3.48%"
"01/07/2021","9.652","10.103","10.276","9.602","3.34M","-4.47%"
"01/06/2021","10.103","9.750","10.103","9.750","1.66M","3.62%"
"01/05/2021","9.750","9.517","9.936","9.220","1.70M","2.44%"
"01/04/2021","9.517","10.159","10.159","9.517","2.55M","-6.31%"
"01/03/2021","10.159","9.220","10.159","9.000","2.86M","10.18%"
"01/02/2021","9.220","8.300","9.673","8.300","3.19M","11.07%"
"01/01/2021","8.301","9.273","9.273","8.247","2.06M","-10.41%"
"12/31/2020","9.265","7.232","9.265","7.232","3.18M","28.11%"
"12/30/2020","7.232","7.549","7.549","7.151","1.62M","-3.81%"
"12/29/2020","7.519","6.581","7.519","6.336","2.41M","14.25%"
"12/28/2020","6.581","5.143","6.581","5.143","2.23M","27.94%"
"12/27/2020","5.143","5.188","5.324","5.110","1.07M","-0.86%"
"12/26/2020","5.188","5.216","5.216","5.158","335.63K","-0.55%"
"12/25/2020","5.216","5.111","5.216","5.101","516.56K","1.60%"
"12/24/2020","5.135","4.723","5.136","4.723","473.90K","8.71%"
"12/23/2020","4.723","5.160","5.160","4.723","391.90K","-8.46%"
"12/22/2020","5.160","4.875","5.160","4.869","491.07K","5.84%"
"12/21/2020","4.875","5.194","5.194","4.875","780.32K","-6.15%"
"12/20/2020","5.194","5.346","5.390","5.120","308.12K","-2.84%"
"12/19/2020","5.346","5.364","5.483","5.346","309.02K","-0.34%"
"12/18/2020","5.364","5.347","5.364","5.261","607.18K","0.32%"
"12/17/2020","5.347","5.373","5.561","5.347","1.09M","-0.49%"
"12/16/2020","5.373","5.249","5.373","5.138","403.99K","2.35%"
"12/15/2020","5.249","4.896","5.249","4.896","370.80K","7.21%"
"12/14/2020","4.896","4.884","4.899","4.850","253.11K","0.26%"
"12/13/2020","4.884","4.734","4.951","4.734","462.57K","3.16%"
"12/12/2020","4.734","4.619","4.784","4.619","170.60K","2.49%"
"12/11/2020","4.619","4.802","4.802","4.619","203.01K","-3.80%"
"12/10/2020","4.802","4.877","4.877","4.778","279.00K","-1.54%"
"12/09/2020","4.877","4.733","4.877","4.725","474.83K","3.04%"
"12/08/2020","4.733","5.058","5.058","4.733","538.48K","-6.42%"
"12/07/2020","5.058","5.133","5.133","5.058","73.63K","-1.46%"
"12/06/2020","5.133","5.187","5.187","5.068","114.99K","-1.05%"
"12/05/2020","5.187","5.021","5.187","5.021","207.80K","3.31%"
"12/04/2020","5.021","5.405","5.431","5.021","406.88K","-7.10%"
"12/03/2020","5.405","5.463","5.463","5.403","271.78K","-1.08%"
"12/02/2020","5.463","5.090","5.463","5.090","357.42K","7.34%"
"12/01/2020","5.090","5.378","5.378","5.090","648.89K","-5.36%"
"11/30/2020","5.378","5.192","5.378","5.192","444.03K","3.57%"
"11/29/2020","5.192","4.903","5.192","4.903","515.85K","5.90%"
"11/28/2020","4.903","4.814","4.903","4.775","334.79K","1.86%"
"11/27/2020","4.814","4.807","4.814","4.750","300.98K","0.18%"
"11/26/2020","4.805","5.310","5.310","4.743","1.37M","-9.51%"
"11/25/2020","5.310","5.739","5.739","5.310","930.41K","-7.48%"
"11/24/2020","5.739","5.917","5.917","5.708","1.36M","-3.01%"
"11/23/2020","5.917","5.520","5.917","5.520","955.56K","7.19%"
"11/22/2020","5.520","5.786","5.786","5.396","690.96K","-4.59%"
"11/21/2020","5.786","5.239","5.786","5.239","738.42K","10.44%"
"11/20/2020","5.239","4.758","5.275","4.758","1.36M","10.10%"
"11/19/2020","4.758","4.690","4.758","4.596","362.46K","1.46%"
"11/18/2020","4.690","4.855","4.855","4.680","487.75K","-3.40%"
"11/17/2020","4.855","4.488","4.855","4.488","1.02M","8.17%"
